157,CN,Nanchang,New,Lijing Intersection,"No., 388, Lijing Intersection, New Dist., Honggutan, Nanchang, Jiangxi",83971392,"115.85905,28.68042"
158,CN,Nanchang,New,Lianfa Plaza,"lily Counter, 2/F, Lianfa Plaza, No. 129, Lvyin Rd., New Dist., Honggutan, Nanchang",83989252,"115.870326,28.695071"
159,CN,Shangrao,-,Times Square,"lily Counter, No. 113-114, Building 2, Times Square, Guangfeng County, Jiangxi",,"118.191801,28.442659"
160,CN,Shangrao,-,-,"No. 47, Northeast Gan Main Rd., Shangrao, Jiangxi",,"117.977867,28.44919"
161,CN,Shangrao,-,Hongkelong Mall,"LILY Counter, 3/F, Hongkelong Mall, Shangrao, Jiangxi",,"117.974431,28.45233"
162,CN,Xinyu,-,Better Life Shopping Mall,"lily, 3/F, Better Life Shopping Mall, North Shengli Rd., Xinyu, Jiangxi",,"114.945288,27.809873"
163,CN,Yichun,-,Better Life,"LILY Counter, 3/F, Better Life, North Shengli Rd., Yichun, Jiangxi",,"114.3999,27.811275"
164,CN,Qingdao,Licang,Wanda Plaza,"LILY Counter, 2/F, Licang Wanda, Plaza, No. 178, Jufeng Rd., Licang Dist., Qingdao",13325010870,"120.44161,36.17394"
165,CN,Qingdao,Shinan,Mykal,"LILY Counter, 3/F, Qingdao Mykal, No. 69, Middle Xianggang Rd., Shinan Dist., Qingdao",13375583991,"120.409663,36.071403"
166,CN,Qingdao,Huangda,Mykal,"LILY Counter, 2/F, Huangdao Mykal, No. 228, Middle Changjiang Rd., Huangdao Dist., Qingdao",13335061587,"120.196599,35.9603"
167,CN,Qingdao,Shibei,Liqun,"LILY Counter, 3/F, Building 3, Taidong Liqun, No. 77, Taidongsan Rd., Shibei Dist., Qingdao",15318861833,"120.362713,36.088365"
168,CN,Dongying,Dongying,Zhenhua Mall,"3/F, Zhenhua Mall, Dongying Dist., Dongying",13505468748,"118.521544,37.467848"
169,CN,Dongying,Dongying,Department Store,"4/F, Department Store, Dongying Dist., Dongying",18866479089,"118.498796,37.467002"
170,CN,Jinan,-,-,"3/F, Building F, No. 5, Jingsi Rd., Jinan",,"117.008568,36.66838"
171,CN,Binzhou,-,Zouping Inzone,"2/F, Zouping Inzone, Zouping County, Binzhou, Shandong",,"117.746877,36.887878"
172,CN,Binzhou,-,Xinyue International Shopping Mall,"No. 137, 138, Xinyue International Shopping Mall, Binzhou, Shandong",,"118.026201,37.38077"
173,CN,Dezhou,-,-,"No. 118, Middle Hubin Avenue",,"116.314997,37.450569"
174,CN,Jining,-,Jining Yunchenghe Shopping Center,"2/F, Jining Yunchenghe Shopping Center, Jining, Shandong",,"116.596494,35.413198"
175,CN,Jining,-,Guihe Shopping Center,"2/F, Guihe Shopping Center, Zoucheng County, Jining, Shandong",,"116.597304,35.412481"
176,CN,Linyi,-,Linyi Taoyuan Mall,"3/F, Linyi Taoyuan Mall, Linyi, Shandong",,"118.341936,35.06649"
177,CN,Linyi,-,Baoqing Mall,"1/F, Baoqing Mall, Cangshan County, Linyi",,"118.077003,34.855506"
178,CN,Zibo,-,-,"Zhangdian Pedestrian Street, Zibo, Shandong",,"118.048602,36.821472"
179,CN,Tengzhou,,Inzone Shopping Mall,"2/F, Inzone Shopping Mall, Tengzhou, Shandong",,"117.161182,35.088245"
180,CN,Heze,-,-,"1/F, Heze Shangri-La Pedestrian Street, Heze, Shandong",,"115.470868,35.244614"
181,CN,Taian,-,-,"2/F, No. 90, Caiyuan Main St., Tai' an, Shandong",,"117.131976,36.193883"
182,CN,Yanzhou,-,-,"2/F, No. 103, Jianshe Rd., Yanzhou, Shandong",,"116.829053,35.561571"
183,CN,Longkou,-,-,"No. 258, Donglai St., Longkou",15154557517,"120.535947,37.651917"
184,CN,Shouguang,-,KOF Building,"LILY, 2/F, KOF Building, No.17, Yinhai Rd., Shouguang",5190896,"118.755847,36.885976"
185,CN,Weifang,-,KOF Building,"LILY for Ladies, 3/F, KOF Building, No. 233, West Shengli St., Weifang",8396510,"119.112771,36.713944"
186,CN,Weifang,-,KOF Building,"LILY for Ladies, 3/F, Shengrongdian, KOF Building, intersection at Xinhua Rd., and Fushou Rd., Weifang",8465759,"119.15482,36.726748"
187,CN,Weihai,Huancui,Weihai Hualian Mall,"LILY, 4/F, Weihai Hualian Mall, No. 58, Xinwei Rd., Huancui Dist., Weihai ",0631-5199608,"122.127796,37.509672"
188,CN,Yantai, Zhifu,,"lily Counter, 2/F, No. 16, West Beida St., Zhifu Dist., Yantai, Shandong",0535-6582053,"121.395053,37.547934"
189,CN,Yantai,Laishan,-,"lily Counter, 2/F, No. 253, Yingchun Main St., Laishan Dist., Yantai, Shandong",,"121.439278,37.460749"
190,CN,Ningbo,Jiangdong,Centuray Oriental Plaza,"2/F, Centuray Oriental Plaza, No. 1083, East Zhongshan Rd., Jiangdong Dist., Ningbo",87139692,"121.600039,29.868012"
191,CN,Ningbo,Yinzhou,Wanda Plaza,"1A-13, Wanda Plaza, Yinzhou Dist., Ningbo",83050539,"121.552726,29.831719"
192,CN,Ningbo,,,1A-15,83870250,"121.53689,29.922532"
193,CN,Yuyao,-,Jintai Department Store,"LILY Counter, 2/F, Jintai Department Store, No. 168, South Binjiang Rd., Yuyao",62733336,"121.163074,30.052096"
194,CN,Yuyao,-,Hualian Mall,"LILY  Counter, 2/F, Hualian Mall, No. 55, Xinjian Rd., Yuyao",62626515,"121.163213,30.055327"
195,CN,Shaoxing,-, Wanda Plaza,"No. 1017-1018, Keqiao Wanda Plaza Interior Pedestrian Street",0575-81190018,"120.516301,30.098593"
196,CN,Shaoxing,-,Tianhong Mall,"2/F, Tianhong Mall, opposite to Furama Hotel, Diyang Rd., Keqiao",0575-81109760,"120.497204,30.090008"
197,CN,Shaoxing,-,Shimao Plaza,"1/F, Shimao Plaza, No. 360, East Shengli Rd., Shaoxing, Zhejiang",,"120.601205,30.010202"
198,CN,Shaoxing,-,Runhe Shopping Mall,"2/F, LILY Miss Shop, Runhe Shopping Mall, No. 515, North Jiejue Rd., Shaoxing",,"120.587245,30.004033"
199,CN,Huzhou,-,Xinghuo Department Store,"LILY Counter, 3/F, Xinghuo Department Store, No. 9-11, Zhicheng Rd., Huzhou",2053578,"120.107323,30.871738"
200,CN,Huzhou,-,Changxing Zhebei Shopping Mall,"LILY Counter, 2/F, Changxing Zhebei Shopping Mall, No. 258, North Jinling Rd., Changxing County",6127833,"119.910136,31.025667"
201,CN,Huzhou,-,Zhebei Building,"LILY Counter, 2/F, Nanxundian, Zhebei Building, Century Mall, No. 73, South Zhenjiang Rd., Nanxun County, Huzhou, Zhejiang",3876052,"120.426972,30.880327"
202,CN,Jiaxing,-,-,"LILY Counter, 2/F, Diamond, Jiaxing (intersection between Zhongshan Rd., and Hexing Rd.)",,"120.768758,30.747242"
203,CN,Jiaxing,-,Rainbow Department Store,"LILY Counter, Rainbow Department Store, Jiaxing, Zhejiang",,"120.715012,30.768228"
204,CN,Linhai,-,-,"No. 22, Middle Zhongshan Rd., Linhai, Zhejiang",,"120.177391,30.245015"
205,CN,Jinhua,-,-,"No. 87, East Xinhua Rd., Pujiang County, Zhejiang",,"119.89613,29.462963"
206,CN,Shangyu,-,-,"LILY Counter, 3/F, No. 689, Shimin Main St., Shangyu, Zhejiang",,"120.879709,30.038883"
207,CN,Taizhou,-,Yaoda Department Store,"LILY Counter, 3/F, Yaoda Department Store, Shifu Main St., Jiaojiang Dist., Taizhou",,"121.436997,28.65776"
208,CN,Taizhou,-, Luqiao Oriental Hualian Shopping Center,"LILY Counter, 2/F, Luqiao Oriental Hualian Shopping Center, Taizhou",,"121.380324,28.584402"
209,CN,Taizhou,-,Jinsheng Shopping Center,"lily Counter, 2/F, Jinsheng Shopping Center, intersection between Guangling Rd. and Tai' an Rd., Yuhuan Pearl Harbor, Taizhou, Zhejiang",,"121.238374,28.136183"
210,CN,Tongxiang,-,-,"No. 393, Chenghe Rd., Tongxiang, Zhejiang",0573-88211299,"120.556852,30.64016"
211,CN,Wenzhou,-,Wanda Plaza,"No. 1188, Yongding Rd., Longwan Yongzhong St., Wanda Plaza, Longwan Dist., Wenzhou",0577-55888388,"120.818162,27.92566"
212,CN,Fuzhou,-,Rainbow Department Store,"LILY Counter, 2/F, Rainbow Department Store, MIXC, Fuzhou",,"119.296793,26.07068"
213,CN,Fuzhou,-,-,"No. 8 Store, Building 1&2, Xihong Community, Gulou Dist., Fuzhou",,"119.291574,26.091777"
214,CN,Fuzhou,,,Shut Down,,
215,CN,Nanan,-,Dongnan Plaza,"No. 110, Building 28, Dongnan Plaza, Shuitou Town, Nan' an, Fujian",,"118.43386,24.713141"
216,CN,Longyan,-,Xiakeng Jinxiu Huating Zundi Shopping Center,"No. 1006, 1/F, Xiakeng Jinxiu Huating Zundi Shopping Center, Yongding County, Longyan, Fujian",,"116.738029,24.721913"
217,CN,Zhangzhou,-,Zhongmin Baihui Mal,"4/F, Zhongmin Baihui Mall, No. 1, North Yan' an Rd., Zhangzhou, Fujian",0596—2023597,"117.661249,24.514099"
218,CN,Zhangzhou,-,,"L2-22 Wanda Plaza, Jianyuan Rd., Longwen Dist., Zhangzhou, Fujian",,"117.673744,24.504954"
219,CN,Quanzhou,-,,"4/F, Zhongmin Baihui Mall, No. 1, North Yan' an Rd., Zhangzhou, Fujian",0596—2023597,"118.596784,24.909743"
220,CN,Quanzhou,-,,"L2-22 Wanda Plaza, Jianyuan Rd., Longwen Dist., Zhangzhou, Fujian",,"118.806986,25.0398"
221,CN,Xiamen,-,"PrintempsDepartment Store, World Trade Center","4F, No. 878-888, Xiahe Rd., Siming Dist., Xiamen, Fujian",,"118.119843,24.474134"
222,CN,Xiamen,-,"SM City Plaza, Xiamen","2/F, No. 468, Jiahe Rd., Xiamen, Fujian",,"118.133588,24.507609"
223,CN,Xiamen,-,Robinsons  Shopping Plaza,"2/F, No. 889-899, Xiahe Rd., Siming Dist., Xiamen, Fujian",,"118.118708,24.475149"
224,CN,Xiamen,-,California City Plaza,"LILY Counter,1/F, California City Plaza, No. 123, East Lianqian Rd., Siming Dist., Xiamen, Fujian",5231578,"118.164879,24.482462"
225,CN,Foshan,-,Poly Canal Plaza,"LILY, Top F, Poly Canal Plaza, No. 20, East Denghu Rd., Guicheng St., Nanhai Dist., Foshan, Guangdong (near McDonald's)",,"113.155089,23.066676"
226,CN,Foshan,Nanhai,Shuncheng Plaza ,"LILY, Room 218, 2/F, Shuncheng Plaza (Jusco), East Nanguo Rd., Daliang St., Nanhai Dist., Foshan, Guangdong",,"113.277679,22.834671"
227,CN,Foshan,Nanhai,Perennial Plaza,"lily, 1/F, Perennial Plaza, No. 45, South Guilan Rd., Guicheng St., Nanhai Dist., Foshan",,"113.160506,23.018105"
228,CN,Huizhou, Huicheng, Aeon Shopping Center,"2/F, Aeon Shopping Center, No. 8, West Donghu Rd., Dongping St., Huicheng Dist., Huizhou, Guangdong",,"114.437078,23.09256"
229,CN,Shantou,Hu,Parkson,"LILY, 3/F, Parkson, Middle Section of Changping Rd., Hu Dist., Shantou, Guangdonhg",,"116.712756,23.36762"
230,CN,Zhuhai,Xiangzhou,Gongbei Yingbin Plaza,"lily, 1/f, Gongbei Yingbin Plaza, Xiangzhou Dist., Zhuhai",0756-8899480,"113.560011,22.229433"
231,CN,Nanning,-,Dream Island Department Store,"LILY Counter, 3/F, Dream Island Department Store, No. 49, Middle Section of Minzu St., Nanning",0773-2566393,"108.342317,22.819511"
232,CN,Nanning,Xingning,Department Store,"LILY Counter, 2/F, Department Store, No. 39, Chaoyang Rd., Xingning Dist., Nanning",,"108.326898,22.823675"
233,CN,Nanning,Xingning,"Nanning Bailian Parkson  No. 39,","LILY Counter, 4/F, Nanning Bailian Parkson, No. 18, Qingyun St., Chaoyang Rd., Xingning Dist., Nanning",0771-2639543,"108.329522,22.820261"
234,CN,Nanning,-,Naning Dream Island&Crystal Mal,"LILY Counter, 2/F, Naning Dream Island&Crystal Mall, No. 61, Jinhu Rd., Nanning",0771-5503663,"108.376211,22.823388"
235,CN,Nanning,-,Xi Nan Shang Du Parkson,"LILY Counter, 4/F, Xi Nan Shang Du Parkson, No. 29, Chaoyang Rd., Xingning Dist., Nanning",0771-2675291,"108.327613,22.821264"
236,CN,Guilin,Xiangshan,"Guilin Dream Island, No. 20","LILY Counter, 2/F, Guilin Dream Island, No. 20, Middle Zhongshan Rd., Xiangshan Dist., Guizhou",,"110.300197,25.27971"
237,CN,Baise,-,Henderson Plaza,"LILY Counter, No. A2325, Henderson Plaza, Baise, Guangxi",0776-2873809,"106.622085,23.903944"
238,CN,Baise,-,Jinpai Hotel Brand Plaza,"No. 7, Jinpai Hotel Brand PLaza, Zhongshanyi Rd., Baise, Guangxi",0776-2855898,"106.624252,23.903477"
239,CN,Baise,-,Jinpai Plaza,"store transferred to LILY, Jinpai Plaza",0776-2855898,"106.624252,23.903477"
240,CN,Beihai,-,-,"LILY Counter, 2/F, Middle Beibuwan Rd. & Anshanggang, Beihai",0776-2855898,"109.120907,21.479414"
241,CN,Dongxing,-,-,"No. 202, Beilun Main St., Dongxing, Guangxi",0776-2855898,"107.978705,21.549223"
242,CN,Liuzhou,-,International Mall,"LILY Counter, 2/F, Section B, International Mall, Gubu St., No. 1, Fei'e'er Rd., Liuzhou",,"109.41605,24.308884"
243,CN,Yulin,-,Jincheng Shopping Mall,"LILY, 3/F, Jincheng Shopping Mall, Yulin, Guangxi",0776-2855898,"110.163533,22.638316"
244,CN,Guiyang,-,Daximen,-,5282770,"106.713359,26.583601"
245,CN,Guiyang,-,"Middle Zhonghua Rd., Guiyang",-,,"106.719265,26.58487"
246,CN,Guiyang,-,,-,5840676,"106.714369,26.583186"
247,CN,Guiyang,-,Dashizi,-,5814354,"106.72043,26.590855"
248,CN,Zunyi,-,"Zhongshan Rd., Honghuagang, Zunyi",,,"106.932584,27.688308"
249,CN,Bijie,-,-,"No. 19, Bijie No. 1 High School",,"105.292215,27.303119"
250,CN,Bijie,-,-,"Guihua Rd., Bijie",,"105.289929,27.306037"
251,CN,Anshun,-,-,"Middle Ring Rd., Anshun",13595356611,"105.941641,26.251918"
252,CN,Kaili,-,-,East Beijing Rd.,13688557766,"107.989106,26.5892"
253,CN,Tongren,-,-,"Jianjiang Middle Rd., Tongren",,"107.521566,26.268729"
254,CN,Tongren,-,Diwang Plaza,"Diwang Plaza, Tongren",15329060858,"109.199129,27.725199"
255,CN,Tongren,-,Jinyang Square,"Jinyang Square, Songtao County",13638113477,"109.207857,28.171212"
256,CN,Haikou,Longhu,Oriental Plaza,"LILY Counter, 3/F, Oriental Plaza, No. 99, Yiheng Rd., Longhua Dist., Haikou",0898-66115199,"110.344272,20.044538"
257,CN,Haikou,-,Seaview International Plaza,"LILY Counter, 2/F, Seaview International Plaza",0898-66765282,-
258,CN,Danzhou,-,Oriental Plaza,"lily Counter, 2/F, Oriental Plaza (opposite to Xinhua Bookstore), Sanjiao St., Jiefang Rd., Nada Town, Danzhou, Hainan",0898-23837832,"110.344447,20.044534"
259,CN,Pingdingshan,-,Yingcheng World Trade Plaza,"LILY, 2/F, Yingcheng World Trade Plaza, Pingdingshan, Henan ",,"113.316258,33.745464"
260,CN,Pingdingshan,-,DENNIS Department Store,"LILY Counter, 2/F, DENNIS Department Store, Pingdingshan, Henan",,"113.313203,33.746132"
261,CN,Zhengzhou,Jinshui,China Trade Center,"China Trade Center (at the intersection of Nongye Rd.) No. 39, Huayuan Rd., Jinshui Dist., Zhengzhou",0371-65701384,"113.688132,34.790724"
262,CN,Zhengzhou, Erqi,-,"No. 72, East Taikang Rd.(Near Renmin Rd.), Erqi Dist., Zhengzhou ",0371-66255589,"113.677263,34.760525"
263,CN,Zhengzhou,Erqi,Erqi Square,"Erqi Square(near Train Station), No. 230, Erqi Rd., Erqi Dist., Zhengzhou",0371-66283885,"113.673309,34.758579"
264,CN,Zhengzhou,-,Jinshui,"No. 83, Huayuan Rd., Jinshui Dist., Zhengzhou",0371-65909033,"113.688365,34.774125"
265,CN,Zhengzhou,-,-,"Mianfang Rd. (Tongbai Intersection), Zhongyuan Dist.",0371-86546982,"113.619902,34.76673"
266,CN,Zhengzhou,Erqi,Kingbird City,"Kingbird City, No. 200, North Erqi Rd., Erqi Dist., Zhengzhou  ",0371-66036535,"113.672425,34.761126"
267,CN,Changge,Baosheng Living Plaza,Department Store,"lily Counter, 2/F, Department Store, Baosheng Living Plaza, Changge ",,"113.794835,34.223349"
268,CN,Xuchang,-,Life Square,"2/F, Life Square of PDL, No. 804, Yingchang Main Street, Xuchang",0374-2652746,"113.831895,34.023248"
269,CN,Xuchang,-,-,"lily Counter, East Section of Yingbin Rd., Yuzhou, Xuchang",0374-8255868,"113.486261,34.162159"
270,CN,Xinyang,-,"LILY Counter, 2/F, Xiya Hemei Plaza","Middle Section of Dongfanghong Main Street, Xinyang",15978368126,"114.075244,32.128057"
271,CN,Xinyang,-,Rainmaker Plaza,"lily Counter,2/F, Rainmaker Plaza, intersection between Jianshe Rd. and Renmin Rd., Xinyang",0376-3228585,"114.087246,32.131753"
272,CN,Anyang,Wenfeng,-,"lily Counter, 2/F, DENNIS, Zhangdefu, Wenfeng Middle Rd., Wenfeng Dist., Anyang",15637206927,"114.366012,36.104365"
273,CN,Jiaozuo,-,Sanwei Commercial Plaza,"LILY Counter, 2/F, Sanwei Commercial Plaza, No. 908, Jiefang Rd., Jiaozuo, Henan",15993759707,"113.237026,35.247621"
274,CN,Kaifeng,-,Dashang Group New Mart Shopping Plaza,"lily Counter, 2/F, Dashang Group New Mart Shopping Plaza, Kaifeng",13333781380,"114.356409,34.806546"
275,CN,zhoukou,-,Wanshunda Department Store,"LILY Counter, Wanshunda Department Store, intersection between Wuyi Rd. and Qiyi Rd., Zhoukou, Henan",0394-8281116,"114.65525,33.623285"
276,CN,Zhumadian,-,Dashang Group New Mart,"LILY Counter, 2/F, Dashang Group New Mart, Leshan Avenue, Zhumadian",0396-2369229,"114.039072,32.985025"
277,CN,Luohe,-,Kingson Department Store,"LILY Counter, 2/F, Kingson Department Store, Jiaotong Rd., Luohe",0395-5598216,"114.04519,33.576781"
278,CN,Nanyang,Wancheng,Hongdu Department Store,"LILY Women, 2/F, Hongdu Department Store, No. 755, South Renmin Rd., Wancheng Dist., Nanyang",0377-60668816,"112.543225,33.003271"
279,CN,Nanyang,-,Longsheng Store,"lily Counter, 2/F, Longsheng Store, intersection between Baiyu Rd. and Dianchang Rd., Xixia County, Nanyang",0377-69973888,"111.491415,33.30791"
280,CN,Nanyang,-,-,"LILY Boutique, Xiaochang Rd., Zhenping County, Nanyang",15238118787,"112.240289,33.040576"
281,CN,Puyang,-,People Life Square,"lily Counter, 2/F, People Life Square, Huanghe Rd., Puyang",0393-8585588,"115.068883,35.777393"
282,CN,Xinxiang,-,Life Square of PDL,"LILY Counter, 2/F, Life Square of PDL, Pingyuan Rd.& Shengli Rd., Xinxiang, Henan",0373-2033565,"113.883459,35.311451"
283,CN,Xinxiang,-,-,"lily boutique, Longshan Business Street, Changyuan",,"114.692483,35.201188"
284,CN,Gongyi,-,Shine Real Time Plaza,"lily, 2/F, Shine Real Time Plaza, Gongyi",0371-69598258,"112.991374,34.760731"
285,CN,Hebi,-,Yulong Shopping Mall,"3/F, Yulong Shopping Mall (Jintai), Hebi",0392-6911073,"114.300072,35.757456"
286,CN,Shangqiu,-,-,"LILY, Shangqiu, Henan",0370-2983611,"115.661766,34.445093"
287,CN,Luoyang,-,Wanda Plaza,"lily Counter, 1/F, Wanda Plaza, Luoyang",0379-64155998,"112.414752,34.660188"
288,CN,Luoyang,Xigong,Central China- Triumph Plaza,"Central China- Triumph Plaza, south of the road, 200m from the east of intersection between East Renmin Rd. and Zhongzhou Middle Rd., Xigong Dist., Luoyang ",,"112.454106,34.680378"
289,CN,Xinzheng,-,-,"Weishui Rd., ,Xinzheng",0371-69656669,"113.743592,34.400907"
290,CN,Zhengzhou,-,-,"intersection between Zhongyuan Rd. and Qinling Rd., Zhengzhou",,"113.609077,34.753"
291,CN,Changsha,-,Friendship Shopping Center,"LILY Counter, 3/F, Friendship Shopping Center, Laodong Middle Rd., Changsha",0731-85818338,"113.001656,28.174245"
292,CN,Changsha,-,Wanda,"LILY, Wanda, West Jiefang Rd., Changsha",0731-82250405,"112.981778,28.196804"
293,CN,Changsha,-,Friendship&Apollo Mall,"LILY Counter, 2/ F, Friendship&Apollo Mall, West of overpass on Renmin Rd., Changsha",0731-84938925,"113.014225,28.190746"
294,CN,Changsha,-,Friendship Shopping Mall,"LILY Counter, 5/F, Building B, Friendship Shopping Mall, No. 368, Wuyi Avenue, Yuanjialing, Furong Dist., Changsha",0731-84144729,"113.004142,28.201531"
295,CN,Changsha,Tianxin,ID Mall,"Room 320 (LILY Counter), 3/F, ID Mall, No. 216, Pozi St., Tianxin Dist., Changsha",0731-89740865,"112.981486,28.195403"
296,CN,Changsha,-,Tongcheng Commercial Plaza,"LILY boutique, Tongcheng Commercial Plaza, No. 1, Kaiyuan Rd., Xingsha",,"113.091814,28.251301"
297,CN,Changsha,Tianxin,-,"LILY Boutique, No. 27&16121, Third Section, South Furong Rd., Tianxin Dist., Changsha, Hunan",,"112.996784,28.076257"
298,CN,Changsha,Yuelu," 3/F, store in AUX plaza","LILY, 3/F, store in AUX plaza, HEIWADO (China) Co., Ltd. , No. 57, Yuelu Avenue, Yuelu Dist., Changsha",0731-89601467,"112.960818,28.231554"
299,CN,Changsha,-,HEIWADO Business Building,"LILY Counter, 3/F, HEIWADO Business Building, No. 88, Huangxing Middle Rd., Changsha, Hunan",,"112.983745,28.199884"
300,CN,Zhuzhou,-,-,"LILY Counter, 1/fF, HEIWADO, No. 61, Chezhan Rd., Lusong Dist., Zhuzhou",0731-22833561,"113.16029,27.840398"
301,CN,Zhuzhou,-,Wangfujing Shopping Mall,"LILY Counter, 3/F, Wangfujing Shopping Mall, West Xinhua Rd., Zhuzhou",0731-22529688,"113.16011,27.844926"
302,CN,Zhuzhou,Tianyuan,Tianyuan Shopping Mall,"LILY, 3/F, Tianyuan Shopping Mall, Tianyuan Dist., Zhuzhou",0731-28208932,"113.142978,27.834425"
303,CN,Zhuzhou,-,Central Plaza Department Store,"Side hall, 5/F, Central Plaza Department Store, Zhuzhou",0731-28282267,"113.158849,27.84495"
304,CN,Xiangtan,-,Hualong-Better Life,"3/F, Hualong-Better Life, Xiangtan",0731-52337715,"112.924253,27.840621"
305,CN,Chenzhou,-,"2/F, Youyizhonghuangcheng","lily Counter, 2/F, Youyizhonghuangcheng, No. 18, North Guoqing Rd., Chenzhou, Hunan",,"113.036548,25.806016"
306,CN,Xiangxi,-,-,"lily boutique, Middle section of Choayang Rd., Longshan County, Xiangxi Autonomous Prefecture, Hunan",0743-6231811,"109.72776,28.26794"
307,CN,Liling,-,International New City,"No. 2-116, International New City, Liling, Hunan",0731-23368958,"113.505485,27.668958"
308,CN,Liuyang,-,Tongcheng Commercial Plaza,"LILY Counter, 1/F, Tongcheng Commercial Plaza, Jinsha Middle Rd., Liuyang",0731-83670007,"113.634127,28.139822"
309,CN,Loudi,Louxing,Wanhao City Plaza,"lily, 1/F, Wanhao City, Plaza, Louxing Dist., Hunan",0738_2881162,"112.013,27.73349"
310,CN,Loudi,-,-,"LILY, 2/F, No. 42, Changqing Middle St., Loudi",0738-8226873,"112.021264,27.735364"
311,CN,Shaoyang,-,-,"No. 364-366, Second section of Hetian Rd., Shaodong County, Shaoyang, Hunan",0739-2731276,"111.748183,27.26293"
312,CN,Shaoyang,-,"No. 704, Building B, Zhuosong Yicheng","No. 704, Building B, Zhuosong Yicheng, Zhongxin Rd., Shaoyang",0739-5435831,"111.47221,27.241658"
313,CN,Shaoyang,-,Capita Mall,"Hequnfang, 18973730345, LILY Counter, 1/F, Capita Mall, Taohualun, Yiyang",0737-6789868,"112.360521,28.586004"
314,CN,Yiyang,-,opposite to Kaifeng Hotel,"LILY boutique, opposite to Kaifeng Hotel,North Nanhua Rd., Nanxian County",,"112.41808,29.376769"
315,CN,Yongzhou,-,Friendship Plaza,"LILY Counter, 2/F, Friendship Plaza, Dongbinjiang, Lengshuitan Dist., Yongzhou ",0746-8336599,"111.611042,26.440473"
316,CN,Yongzhou,-,-,"LILY boutique (next to Designice), Minsheng Rd., Qiyang, Hunan",0746-3256566,"111.868392,26.591431"
317,CN,Huaihua,-,Women Counter,"LILY Women Counter, 2/F, Better life, Huaihua",0745-2370106,"109.978854,27.559922"
318,CN,Huaihua,Hecheng,Tongcheng Commercial Plaza,"Tongcheng Commercial Plaza, near Train Station, West Yingfeng Rd., Hecheng Dist., Huaihua",,"109.973938,27.562917"
319,CN,Changde,Wuling,Jintaili-Better Life Women,"LILY Counter, Jintaili-Better Life Women, Renmin  Rd., Wuling Dist., Changde, Hunan",,"111.704417,29.032628"
320,CN,Zhangjiajie,Yongding,-,"No. 19, Beizheng St., Yongding Dist., Zhangjiajie",0744-2185377,"110.492533,29.13172"
321,CN,Kunming,Wuhua,-,"2/F, No. 98, Fuchun St., Renmin Middle St., Wuhua Dist., Kunming, Yunnan",0871-63648092,"102.70925,25.049298"
322,CN,Kunming,Panlong,Fenghuangcheng,"No. 40, 1/F, Fenghuangcheng, Beichen Community, Panlong Dist., Kunming, Yunnan",0871-65634342,"102.742451,25.085894"
323,CN,Kunming,Wuhua,Xinxinan Square,"B206-207, 2/F, Xinxinan Square,  No. 17, Renmin Middle Rd., Wuhua Dist., Kunming, Yunnan",0871-63189392,"102.721417,25.048373"
324,CN,Kunming,Wuhua,"2/F, IVYKKI","2/F, IVYKKI, Qingnian Rd., Wuhua Dist., Kunming, Yunnan",0871-63152062,"102.722172,25.048851"
325,CN,Kunming,Wuhua,Shuncheng Shopping Mal,"E2-12, 2/F, Shuncheng Shopping Mall, Wuhua Dist., Kunming, Yunnan",0871-63662187,"102.714627,25.042369"
326,CN,Kunming ,Wuhua,-,"1/F, No. 104, Zhengyi Rd., Wuhua Dist., Kunming, Yunnan",0871-68369353,"102.716146,25.046924"
327,CN,Puer,Simao,-,"E17-18, Wuyi Pedestrian Street, Simao Dist., Pu' er, Yunnan",0879-2149668,"100.978984,22.789524"
328,CN,Yuxi,Hongtan,-,"No. 79-8-2, Fenghuang Rd., Hongtan Dist., Yuxi, Yunnan",0877-2021178,"102.552011,24.353585"
329,CN,Chengdu,-,Longhu Community,"No. 9-1-502, Longhu Community, No. 18, East Shuxin Rd.",13518186606,"103.900467,30.801048"
330,CN,Chengdu,-,-,"No. 4-1-2, First Section, West Yihuan Rd.",028-85225155,"104.048079,30.649515"
331,CN,Chengdu,-,-,"1/F, , No. 1, Nanchang Rd.",028-85833808,"103.929292,30.576994"
332,CN,Chengdu,-,-,"No. 154, North Kehua Rd.",028-85250348,"104.082956,30.630076"
333,CN,Chengdu,-,-,"No. 121, Guangchang Rd., Longquan Subdistrict Office",028-84860159,"104.273901,30.563829"
334,CN,Chengdu,-,-,"No. 195, Beida St., Tianpeng Town",028-83880772,"103.948708,30.994302"
335,CN,Xichang,-,"1/F, Century Mall","1/F, Century Mall,Hangtian Avenue, Xichang",,"102.258109,27.884118"
336,CN,Xichang,-,-,"No. 2, Jiankang Rd., Xichang, Sichuan",,"102.271485,27.891845"
337,CN,Wulumuqi,-,"2/F, Taibai Shopping Mall","2/F, Taibai Shopping Mall, No. 566, North Youhao Rd., Urumqi",0991-4829967,"87.596353,43.828997"
338,CN,Wulumuqi,-,New Asia Plaza,"New Asia Plaza, Dixia St., Hongqi Rd., No. 230, Zhongshan Rd., Urumqi",0991-2319825,"87.623481,43.802839"
339,CN,Wulumuqi,Tianshan,-,"3/F, Wuika Times, Zhongshan Rd., Tianshan Dist., Urumqi",0991-2825863,"87.624925,43.800125"
